feature,importance,target,horizon,model,product,vol_gate_q
vwap_dev_lag5,5598218.512939453,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
signed_flow_20_lag20,4573223.543457031,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
spread_bps_lag1,4515896.524780273,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
signed_flow_20_lag1,3958741.452758789,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
spread_bps_lag5,3947846.63671875,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
signed_flow_20_lag5,2984381.9936523438,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
signed_flow_20_lag50,2612707.980102539,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_10_lag50,1348515.5754394531,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
fam_mean_ret_10_lag5,1120046.37890625,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_10_lag20,1051591.3096923828,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
fam_mean_ret_10_lag20,913670.2171630859,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_10_lag1,815910.8828735352,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_10_lag5,515116.27587890625,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_1_lag1,78252.30841064453,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_1_lag20,41130.010009765625,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l1_lag5,37706.119873046875,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_1_lag50,35955.72985839844,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
ret_1_lag5,31424.259887695312,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l3_lag1,21960.870361328125,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l1_lag1,13765.679809570312,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l1_lag20,3281.64990234375,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l3_lag5,1723.52001953125,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l3_lag50,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l1_lag50,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
obi_l3_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
microprice_dev_lag20,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
microprice_dev_lag50,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
microprice_dev_lag1,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
microprice_dev_lag5,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
fam_mean_obi_l1_lag5,0.0,fwd_ret,50,lgbm,SNACKPACK_PISTACHIO,5
